,season,seasonNumber,series,episode,challengeType,outcomeType,challengeDescription,shopTime,shopBudget,prepTime,cookTime,productPlacement,advantage,lastChanceKitchenWinnerEnters,restaurantWarWinner,restaurantWarEliminated,didJudgesVisitWinningTeamFirst
201,New York,5.0,US,2.0,Elimination,Individual,"The chefs were asked to open a ""Top Chef restaurant"" in Manhattan and create a three-course New American lunch menu for 50 diners. Each chef was responsible for creating his or her own dish. The competitors were given 30 minutes to shop at Whole Foods Market and a budget of $2,500 for the entire group. During the two-hour prep time, Tom Colicchio came into the kitchen to make an announcement: the restaurant the chefs would be cooking lunch at was Craft, Colicchio's own flagship New York location. In addition, the 50 diners were all New York City chefs who auditioned for Top Chef: New York and did not make the cut.",30.0,"$2,500 group",,120.0,Craft,,,,,
202,New York,5.0,US,3.0,Quickfire,Individual,"Padma Lakshmi announced that this week's challenges was about ""rolling with the punches."" The chefs were asked to draw knives. Each knife was marked with a number, which referred to a specific page in Top Chef: The Cookbook. The contestants were given an hour to put their own spin on the recipes made by chefs from previous seasons. However, ten minutes into the Quickfire, Lakshmi and guest judge Grant Achatz told everyone to convert their dishes into soups. The chefs had to use their remaining 50 minutes to create their new dishes, using the Swanson's soup broths provided for them. The winner received immunity from elimination in the next challenge.",,,,60.0,Swanson's,Immunity and Advantage in Elimination challenge: select team,,,,
203,New York,5.0,US,3.0,Elimination,Team,"As the winner of the Quickfire Challenge, Leah was given the chance to choose her six teammates for the next challenge. She picked Fabio, Hosea, Jamie, Melissa, Radhika, and Stefan. The remaining contestants formed the second team. The chefs were asked to cook Thanksgiving dinner for the rock band Foo Fighters and its entire entourage of more than 60 guests, including several vegetarians. They cooked their dinner at the band's next venue, an outdoor kitchen at the Blue Cross Arena in Rochester, New York. There were no refrigerators, no freezers, and no stoves; only prep tables, microwaves, and toaster ovens. The contestants were given 15 minutes to create their menus, an hour and $1,200 per team to shop, and three hours to prepare their meals. The winning team was invited to attend the Foo Fighters concert that night, while the losing team was forced to clean up the kitchen after service. One member of the losing team was eliminated.",60.0,"$1,200 team",15.0,180.0,Foo Fighters,,,,,
204,New York,5.0,US,4.0,Quickfire,Individual,"The chefs were given 30 minutes to create a breakfast amuse-bouche. The dishes were evaluated by Padma Lakshmi and Rocco DiSpirito, cookbook author and celebrity chef. The winner received immunity from elimination in the next challenge and a copy of DiSpirito's latest book, Rocco Gets Real.",,,,30.0,,Immunity,,,,
205,New York,5.0,US,4.0,Elimination,Individual,"The chefs were tested on both their culinary and telegenic skills. They were asked to create a dish that could be cooked and served for a 2 1/2-minute television presentation which would be taped inside the Top Chef kitchen. Each chef had a $100 budget, 30 minutes to shop at Whole Foods Market, and an hour to prep their dish. The judges selected their three favorite dishes and three least favorite dishes. Later, the top three chefs were awoken by head judge Tom Colicchio at 2 a.m. for a twist; they were to be taken to the Rockefeller Center to cook their dishes for the hosts of NBC's The Today Show. During the live on-air broadcast, the hosts selected the winner of the challenge. The winning chef received a custom-made kit of two dozen chef's tools put together by Rocco DiSpirito, as well as an opportunity to present a dish live on The Today Show the morning after the episode aired.",30.0,$100 individual,60.0,2.5,The Today Show,,,,,
206,New York,5.0,US,5.0,Quickfire,Individual,"The chefs arrived in the Top Chef kitchen to find host Padma Lakshmi alone, with no guest judge. The chefs drew knives to choose their competitors. Each pair was taken into a darkened kitchen and given 15 seconds to taste a specific sauce. The contestants then had to bid on the number of ingredients they thought that they could correctly name. Bids passed back and forth until one chef challenged the other to match the last placed bid. If a complete list of correct ingredients was given, the challenged chef moved on to the next round. Naming any incorrect ingredients ended the round and the challenger moved on. Three chefs competed in the final round, which took place in a spelling bee-style format. The winner received immunity from elimination in the next challenge.",,,,,,Immunity,,,,
207,New York,5.0,US,5.0,Elimination,Team,"The chefs prepared a four-course meal for Top Chef judge Gail Simmons' bridal shower. Each course had to be inspired by one of the lines of the traditional wedding rhyme, ""something old, something new, something borrowed, something blue."" The chefs drew knives to determine the teams. Each team was given 30 minutes and a budget of $800 to shop at Whole Foods Market, and 2 1/2 hours to prep their dishes in the Top Chef kitchen. The following day, the chefs had one hour to finish cooking and present their dishes to the bridal shower guests at 24 Fifth Avenue. The winner received a new set of Calphalon stainless cookware and kitchen electrics. Food & Wine editor Dana Cowin guest judges.",30.0,$800 team,150.0,60.0,Calphalon,,,,,
208,New York,5.0,US,6.0,Quickfire,Individual,"The chefs arrived to find the Top Chef kitchen decorated for Christmas, with Padma Lakshmi waiting to present their next challenge; they had to create a ""one-pot wonder"", a holiday meal that could be prepared in one cooking vessel. The chefs had 45 minutes to cook and present their dishes to Lakshmi and guest judge, American icon Martha Stewart. The prize, in addition to immunity in the elimination challenge, was an autographed copy of Stewart's latest book, Martha Stewart's Cooking School.",,,,45.0,,Immunity,,,,
209,New York,5.0,US,6.0,Elimination,Individual,"The chefs catered a 250-guest holiday party hosted by amfAR, the American Foundation for AIDS Research, at the Prince George Ballroom in New York City. The guest judges included chef Michelle Bernstein and actress Natasha Richardson. The chefs were given a hint for the inspiration behind their dishes with the arrival of the Harlem Gospel Choir, singing a rendition of The Twelve Days of Christmas. Lakshmi then asked the chefs to draw knives. The chefs were given 45 minutes to shop at Whole Foods Market and a budget of $800 to create a dish inspired by their verse. They had three hours to prep that night, one hour to prep and pack the next morning, and one hour to prepare their dishes on-site the next night. All four of the judges' favorites received copies of Michelle Bernstein's latest cookbook, Cuisine a Latina.",45.0,$800 individual,240.0,60.0,,,,,,
210,New York,5.0,US,7.0,Quickfire,Individual,"The chefs arrived in the Top Chef kitchen to see Padma Lakshmi joined by Michelin star-winning chef, Jean-Christophe Novelli. In a Diet Dr Pepper-inspired challenge, the chefs had 45 minutes to craft a sugar-free dessert so good, the judges would think there was ""nothing diet about it."" ",,,,45.0,Dr. Pepper,Immunity,,,,
211,New York,5.0,US,7.0,Elimination,Individual,"Judge Tom Colicchio visited the chefs in their apartment to split them into two groups by knife draw. As the winner of the Quickfire, Radhika was able to choose her team. The contestants were told that two chefs would be eliminated after the challenge, so they were allowed to cook whatever dish they thought would express their individuality. They were given $100 and 30 minutes to shop for a dinner for about 10 people, including the four judges and an unspecified number of mystery food experts. In their groups, the chefs were given two hours to cook at the Astor Center, where they served their dishes family-style to the judges. However, there were some twists: the challenge was a blind tasting (the judges did not know who cooked what dish), and the mystery judges were the contestants from the other group. The chefs also watched the tasting through a hidden camera and a television installed in the kitchen, revealed after serving their dishes. This gave the chefs a viewing of the honest assessment of their fellow contestants and their new permanent judge, British food critic Toby Young.",30.0,$100 individual,,120.0,,,,,,
212,New York,5.0,US,8.0,Quickfire,Individual,"The chefs arrived in the Top Chef kitchen to see Padma Lakshmi standing with Hung Huynh, the winner of Top Chef: Miami. She stated that chefs of their caliber should have no problem creating great food when using the freshest and most seasonal ingredients. However, she then removed a cloth to reveal a display of canned goods, as well as other cupboard and pantry staples. The chefs then had 15 minutes to create a delicious dish using only these ingredients. ",,,,15.0,,Immunity,,,,
213,New York,5.0,US,8.0,Elimination,Team,"The chefs were asked to draw knives and split into three teams. The teams had to create a delicious, seasonal lunch for 16 people based on their assigned protein. Their menu had to be served family-style and include a dessert. They spent the night planning the menu. The next morning, instead of being taken to Whole Foods Market, they were driven to Stone Barns Center for Food & Agriculture, a farm in Pocantico Hills, New York owned by chef Dan Barber. The chefs were provided cuts of fresh meat from the farm's stock and were allowed to choose fresh produce grown on the grounds. They were given three hours to prepare a lunch for the farmers and chefs from Stone Barns and their families in the kitchen of Barber's on-site restaurant, Blue Hill at Stone Barns.",,,,180.0,,,,,,
214,New York,5.0,US,9.0,Quickfire,Individual,"The chefs arrived in the Top Chef kitchen to see Padma Lakshmi standing with successful restaurateur Stephen Starr. Lakshmi and Starr explained that part of opening a restaurant was to do a tasting for prospective investors. Therefore, the chefs had a tasting for Stephen. The chefs then had 30 minutes and complete access to the Top Chef pantry to create one dish that showcased their concept for a potential restaurant. The top two chefs were chosen to be the team leaders in the next Elimination Challenge. From this point on, the winners of the Quickfire Challenge no longer received immunity from elimination.",,,,30.0,,Advantage in Elimination challenge: be team leader,,,,
